Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCJ19,884.082886662,OUT017
FDU01,3053.25341398,OUT035
FDT12,3815.80148778,OUT035
NCM18,1041.67919418,OUT018
FDP19,2007.49691009,OUT017
NCR42,628.550542733,OUT049
FDN10,1979.32432065,OUT046
FDG44,866.375172313,OUT017
FDQ10,2872.48871755,OUT046
DRH13,1638.46099679,OUT049
FDT52,3885.43892357,OUT013
FDM56,1712.99584269,OUT045
NCO43,240.254799219,OUT010
NCV29,2909.1665823,OUT035
NCF06,4144.3818053,OUT013
FDO50,1415.55001969,OUT035
FDT59,3755.76132138,OUT013
FDX40,1002.25649972,OUT027
FDE50,3020.75798612,OUT017
FDX51,3064.54721035,OUT017
NCD30,1547.71039675,OUT018
FDK15,1629.62632141,OUT013
FDL12,989.099250054,OUT045
FDK46,4205.78473926,OUT017
DRH49,165.358069258,OUT010
FDQ57,2443.05173,OUT046
FDY59,1454.08184992,OUT017
FDO09,3804.7088441,OUT018
NCG30,2007.56153597,OUT035
FDM09,2752.06795363,OUT017
NCN17,2850.0259874,OUT027
NCS42,1417.5318024,OUT013
FDD02,275.526071453,OUT019
FDE34,3124.98431774,OUT013
FDU38,3095.71426915,OUT045
FDB33,2577.17815729,OUT046
NCJ29,1366.49937616,OUT017
FDZ27,760.571434382,OUT035
FDI40,1578.80036176,OUT013
FDG22,688.736565878,OUT013
FDT51,1721.4508278,OUT017
FDF20,3004.97336419,OUT018
FDV50,1995.22548788,OUT035
FDT02,627.782372854,OUT049
DRC49,2440.12323267,OUT017
FDF26,2452.90017553,OUT049
FDV52,1935.19964731,OUT035
FDX59,628.006575782,OUT049
FDV25,3788.97594016,OUT035
FDW23,1009.57638457,OUT027
FDE53,1626.75831325,OUT018
FDA19,2008.76241803,OUT017
FDH22,2047.50137939,OUT046
NCO41,1561.80772787,OUT013
FDX12,3946.93598943,OUT017
FDF17,3079.47862887,OUT013
FDS11,3796.45229902,OUT045
FDR51,2485.16152661,OUT035
FDT49,241.479228969,OUT010
FDC56,2003.93316336,OUT013
FDR13,2935.07585261,OUT027
FDQ60,1986.31179477,OUT035
FDN38,3940.62364206,OUT049
NCL29,2491.68778264,OUT013
FDO13,4262.95569545,OUT027
FDE26,2353.27982239,OUT018
FDA31,418.688358269,OUT010
FDX14,1169.6394827,OUT035
FDA34,2878.82346786,OUT045
FDF26,2425.69580974,OUT013
FDE38,2682.0882497,OUT045
DRI11,1940.00232078,OUT046
FDQ60,2935.07585261,OUT027
FDL21,1011.42494134,OUT027
DRC12,5710.29259947,OUT027
FDC47,3716.35652198,OUT046
FDE57,2040.62426416,OUT045
FDT14,1990.66129906,OUT045
NCZ53,3105.18343606,OUT046
FDE28,3481.77372975,OUT018
FDR19,2516.10801928,OUT035
NCF54,422.283123495,OUT019
FDZ08,1344.74733603,OUT046
NCJ05,2449.43792821,OUT018
FDF59,2057.43427254,OUT046
NCO05,1630.25749829,OUT035
FDW24,763.555973635,OUT018
NCX42,2547.79945424,OUT018
NCA53,760.571434382,OUT035
FDI45,425.718696397,OUT019
FDG46,1901.97057912,OUT046
FDM20,572.86159946,OUT010
FDW11,132.071339433,OUT010
FDX08,2971.13047365,OUT035
NCK17,619.507692159,OUT035
FDK32,2445.82426998,OUT018
NCA42,2562.8454549,OUT035
DRI01,2857.77180106,OUT035
NCL55,4022.85345357,OUT049
DRE25,1481.88444543,OUT018
FDD14,3056.2197499,OUT017
FDB10,3881.33888921,OUT046
DRN11,2467.9782266,OUT035
FDP38,768.910161992,OUT018
NCA30,3038.53183928,OUT017
FDT15,3123.61963553,OUT017
NCP55,905.865965647,OUT018
FDF12,2468.03942045,OUT035
FDM21,3848.33743094,OUT018
FDX56,3417.48536992,OUT035
FDF10,2516.93671846,OUT017
FDT32,3020.06978196,OUT045
FDM51,1615.69939883,OUT018
NCR50,2449.97016303,OUT018
FDI19,3906.41565166,OUT049
FDX21,1646.90772013,OUT017
FDR31,2477.90191868,OUT035
FDY02,4084.55252115,OUT013
NCA29,2849.55581385,OUT045
NCX17,3715.25522682,OUT046
FDM12,3062.66060494,OUT045
FDI53,4240.67933459,OUT027
NCU30,2563.25700992,OUT049
FDC56,2959.18423063,OUT027
FDK27,1995.4082478,OUT018
NCK18,2698.13722367,OUT017
FDB52,572.708726993,OUT019
DRG25,5145.00487766,OUT027
FDZ13,815.145833508,OUT049
FDB57,574.882807317,OUT019
FDR40,1356.25222555,OUT046
NCO14,131.038449207,OUT019
NCN19,3061.93784934,OUT045
FDQ28,369.517773465,OUT019
FDO13,2473.28600031,OUT018
FDK48,1379.39817284,OUT013
FDU07,2378.96039931,OUT018
FDW20,2048.518169,OUT046
FDV12,239.356580575,OUT010
FDH24,2539.59938429,OUT013
FDV59,3626.10679096,OUT049
FDK57,1986.86991485,OUT045
FDL16,1087.11928347,OUT027
NCQ17,2481.12611198,OUT046
FDJ15,3040.44998399,OUT018
FDX24,1444.13769636,OUT049
FDT47,1548.57769348,OUT046
FDT10,987.547538783,OUT049
FDZ37,1365.34940164,OUT018
FDW43,5865.56587679,OUT027
DRN36,1520.0756831,OUT017
FDJ14,1292.92623559,OUT045
FDA32,3590.9870198,OUT013
FDJ38,501.869043232,OUT019
FDQ57,2442.00605673,OUT017
NCQ41,507.534499839,OUT019
FDG56,984.024549564,OUT049
DRC13,2985.78596645,OUT027
FDV55,2523.37411426,OUT035
FDQ49,2598.77585712,OUT045
FDE29,131.890927107,OUT010
FDR03,3366.35373709,OUT013
FDD45,1442.83391599,OUT049
FDN38,575.005942704,OUT010
FDT56,956.818364111,OUT046
FDT48,3138.38458188,OUT045
FDU03,3010.41121812,OUT049
FDC56,268.014388216,OUT010
NCO43,2846.11488361,OUT027
FDQ27,1636.3775482,OUT017
FDR03,3391.45344724,OUT046
DRH23,131.038449207,OUT010
FDG22,621.484145472,OUT045
NCJ42,1644.73045531,OUT013
FDR24,1382.76238043,OUT046
FDW60,2897.1940328,OUT035
FDJ08,3108.00666969,OUT013
DRL59,805.478800556,OUT018
FDG60,572.625964453,OUT010
FDW27,2469.05713723,OUT017
FDX14,1290.10447908,OUT018
FDC20,1002.81663817,OUT013
NCS29,3840.73833879,OUT018
FDJ56,1628.59036066,OUT046
FDB20,161.181489298,OUT019
FDL28,5865.56587679,OUT027
FDW01,2430.35766119,OUT018
FDL03,3004.67752411,OUT046
FDX22,3633.64430845,OUT049
FDJ21,2536.73856521,OUT035
FDR31,2471.84205648,OUT045
FDG21,2547.15447953,OUT035
FDS22,1018.31693529,OUT027
FDK08,1581.73474006,OUT035
FDE17,2442.6825201,OUT018
NCN30,1540.94649426,OUT017
FDT50,1554.19033493,OUT046
NCX42,2563.30627044,OUT049
FDJ12,3643.28637031,OUT035
NCA18,2935.07585261,OUT027
FDP23,572.708726993,OUT019
FDX12,3873.30420385,OUT013
FDN40,2369.31869352,OUT018
FDV48,1281.73239146,OUT035
NCY54,2856.4197624,OUT013
FDL16,131.038449207,OUT010
FDR45,3622.20312015,OUT018
FDJ52,2538.35699439,OUT046
DRG01,1258.73570868,OUT017
FDP52,3736.67012256,OUT013
FDU58,3123.9421636,OUT017
FDL02,1645.41747001,OUT045
FDG28,3884.1785181,OUT013
FDA19,2002.86547761,OUT035
FDW46,1440.62050143,OUT027
NCD43,1639.09591585,OUT049
DRG39,869.421309561,OUT013
NCF55,628.550542733,OUT049
FDJ07,1994.2721533,OUT046
FDE08,2504.37998519,OUT046
FDP56,131.038449207,OUT019
FDT45,848.924528483,OUT045
FDF17,3021.72044869,OUT018
FDX44,1373.62414905,OUT046
FDM28,4815.17117948,OUT027
FDI36,3109.23517393,OUT049
FDS07,1900.42646349,OUT045
FDD36,1948.72153367,OUT045
FDW11,1045.97215873,OUT046
FDN40,2443.33352692,OUT049
NCQ18,1552.41278804,OUT049
NCQ54,2725.82322345,OUT017
NCS42,1422.8401816,OUT045
DRH39,152.014058508,OUT010
FDC09,2850.0259874,OUT027
FDT08,364.871900024,OUT010
FDC08,3829.12994498,OUT035
FDT20,592.638871163,OUT017
FDS35,1063.68765874,OUT035
FDX58,3044.82038454,OUT018
FDW58,1645.37951763,OUT046
DRD27,1578.70609286,OUT046
FDH32,239.784099702,OUT019
FDS26,4151.21475246,OUT035
FDQ31,1372.02774687,OUT046
FDP11,3428.60823411,OUT018
FDD58,1581.28422272,OUT017
FDM33,3664.91308045,OUT045
FDZ16,3082.5229447,OUT049
NCS29,575.005942704,OUT010
NCM18,131.890927107,OUT019
FDP11,3659.85943891,OUT049
NCC42,2066.36932688,OUT017
DRM23,2845.75108951,OUT046
NCN55,5865.56587679,OUT027
FDK46,4204.08616032,OUT013
FDR01,3136.70735967,OUT046
NCA05,2529.28988758,OUT045
NCP43,2870.76788904,OUT017
FDR12,386.815659818,OUT010
FDQ01,3989.91658626,OUT013
FDM13,2060.1810554,OUT046
FDQ19,3941.30291184,OUT017
FDK56,488.441735634,OUT019
NCX06,464.228175647,OUT010
FDO56,2935.07585261,OUT027
FDU45,1821.53386017,OUT045
FDI16,131.038449207,OUT019
FDL32,1926.47979642,OUT046
FDA07,2060.56835669,OUT046
FDA14,2519.60376757,OUT045
FDV46,3005.18562529,OUT027
NCO07,3696.3884923,OUT035
NCP41,1646.49276691,OUT046
FDY60,2051.79240044,OUT018
FDN38,3973.66319973,OUT017
FDO15,1186.60775554,OUT046
FDT60,2014.59852749,OUT013
FDA55,3829.51209773,OUT035
FDE02,229.482250242,OUT010
DRJ39,3689.70471048,OUT049
FDV34,1135.4893052,OUT035
FDS20,5129.99151728,OUT027
FDF02,2850.0259874,OUT027
FDW40,2153.84961631,OUT017
NCB43,3056.46176935,OUT046
FDR58,1386.84986755,OUT017
DRJ59,618.774884056,OUT035
NCD30,1574.35754569,OUT017
FDE14,1561.1666183,OUT017
FDC28,1626.75831325,OUT018
FDU16,1322.92310679,OUT018
NCD19,869.340131355,OUT035
FDU21,631.600704758,OUT046
FDV59,5865.56587679,OUT027
FDU03,3027.15327532,OUT045
FDC33,560.681888414,OUT010
NCR42,599.096514437,OUT035
DRH59,1157.87930927,OUT035
NCM31,2054.3333975,OUT035
FDS50,3804.11601202,OUT035
FDP39,890.007338331,OUT046
FDQ55,1968.14495321,OUT013
FDV36,278.791803705,OUT019
FDI05,2006.59762984,OUT027
FDS45,2881.95480081,OUT027
FDA39,624.164509117,OUT045
FDC37,250.034158835,OUT010
FDJ60,4275.51356504,OUT027
DRQ35,2047.05811556,OUT046
NCJ06,2059.46702252,OUT046
NCY42,2370.6771842,OUT018
DRM37,3105.33156787,OUT049
FDR14,791.091993254,OUT045
FDE51,677.016798033,OUT049
FDT33,2690.3596503,OUT017
FDR08,1830.22087266,OUT013
FDE36,381.663856801,OUT010
FDL22,232.402050685,OUT019
FDR44,2032.444508,OUT013
FDI56,218.105687007,OUT019
FDE47,273.789076086,OUT010
FDV27,210.582657156,OUT010
FDV10,651.220585938,OUT049
FDC40,1266.80750904,OUT045
NCX41,3561.8978196,OUT013
NCQ38,2852.79178143,OUT027
FDV12,2850.0259874,OUT027
FDE52,1371.01832158,OUT017
FDG20,4454.07323389,OUT027
FDV16,1002.25649972,OUT027
FDI32,1894.11380918,OUT017
FDJ32,994.157267277,OUT049
FDN39,2680.18031373,OUT018
FDY34,2713.30645331,OUT017
FDC14,617.851420712,OUT035
FDA55,3825.83506375,OUT017
FDZ50,460.44124056,OUT010
DRG13,2608.98531909,OUT049
FDP01,2485.75853122,OUT013
NCG54,2883.1356228,OUT017
FDM13,2011.51456056,OUT045
NCO18,4754.49200079,OUT027
NCW41,2503.83876987,OUT013
FDM52,4062.19838406,OUT027
NCF55,599.096514437,OUT035
FDT09,2114.36090783,OUT046
NCM19,1715.01792524,OUT035
FDW12,2379.67915371,OUT018
FDP15,572.678989914,OUT019
FDK36,762.224584268,OUT045
FDZ25,2899.12659756,OUT035
NCW06,3094.10941762,OUT049
FDW60,2926.40618276,OUT046
DRC49,2407.40918674,OUT013
NCT17,3101.7025965,OUT035
NCN06,2491.81443461,OUT018
FDC45,2807.05403446,OUT013
DRJ47,416.662892282,OUT019
NCF06,4158.48294856,OUT045
FDE21,268.033362365,OUT010
DRG27,710.236915067,OUT013
FDW40,2105.90816379,OUT049
NCO53,3112.47812364,OUT046
FDE23,681.735376413,OUT049
FDQ16,1653.01126306,OUT046
FDS26,4143.44483854,OUT045
FDZ13,131.038449207,OUT010
FDS14,2455.82074383,OUT049
FDC10,1940.74448915,OUT045
FDY16,3082.78528253,OUT049
FDJ20,2007.56153597,OUT035
FDV43,620.588238865,OUT035
FDZ32,2854.67748876,OUT027
FDR23,2868.66656528,OUT046
FDN24,848.141995152,OUT035
FDE34,5126.70653595,OUT027
FDU31,3599.15858467,OUT013
FDW33,1626.75831325,OUT018
FDU26,1955.31594917,OUT046
FDE20,4281.19928033,OUT027
NCW05,1647.04665526,OUT035
FDB22,2371.3554584,OUT018
FDO56,1947.54050012,OUT046
FDA19,2995.2526049,OUT027
DRI39,889.220022423,OUT045
FDH52,965.651665864,OUT018
FDZ50,3128.59613964,OUT035
NCN42,2537.65743602,OUT035
FDB53,2467.10685384,OUT013
DRG11,1653.9670673,OUT017
DRK11,4062.19838406,OUT027
FDQ60,1989.12285888,OUT017
FDT36,592.016848078,OUT017
DRG25,3032.63861506,OUT018
DRJ23,3039.61177971,OUT046
FDG05,2563.77763751,OUT035
NCK06,1991.17933265,OUT018
FDU52,2451.35346473,OUT017
FDW07,1356.55480622,OUT018
NCM17,667.961612931,OUT045
FDA22,2741.27809134,OUT045
NCA41,2981.54354517,OUT018
FDF38,619.623845475,OUT035
FDH52,1060.08084038,OUT046
FDY58,572.708726993,OUT019
FDZ16,3042.13767212,OUT045
NCM18,1010.92615178,OUT017
FDA22,2588.92958815,OUT018
NCJ43,2894.89173105,OUT035
FDI34,5865.56587679,OUT027
FDG56,1069.53347189,OUT046
FDS34,1945.73432712,OUT046
DRC01,763.562488969,OUT035
FDQ04,614.695440558,OUT035
FDK04,868.934766035,OUT035
FDT51,1707.27012661,OUT049
FDV26,3005.49479868,OUT017
FDS04,2100.0135164,OUT049
FDW43,3527.83805221,OUT018
FDQ28,369.094895306,OUT010
NCK06,2033.99003079,OUT017
FDS23,1965.3517424,OUT018
FDZ36,491.92263935,OUT019
FDE56,1025.9641888,OUT018
FDW10,4450.7453235,OUT027
NCN14,3032.1379428,OUT045
NCQ18,1567.62144681,OUT045
FDW08,1646.90772013,OUT017
FDU43,3935.85140978,OUT035
FDR33,250.034158835,OUT010
FDM24,365.25702395,OUT010
NCZ05,1646.01443669,OUT046
NCV41,1820.54729221,OUT035
FDV11,2795.06940252,OUT018
NCY05,600.970122898,OUT035
FDV44,3045.00056487,OUT018
FDW32,1320.03678331,OUT049
NCU18,3150.7308322,OUT027
NCC43,4076.07989347,OUT035
FDW19,1716.55616358,OUT013
FDN31,3107.71307089,OUT035
FDI48,767.961670194,OUT045
FDS24,1383.25072413,OUT017
FDF46,1933.04732506,OUT049
DRG23,2447.09219426,OUT017
FDG14,2387.34712536,OUT018
NCY30,2924.12319772,OUT049
FDO28,1945.39896993,OUT018
DRD24,2082.98645997,OUT035
FDI33,1373.7828105,OUT049
FDN32,3081.11423984,OUT046
FDR16,3651.33145905,OUT045
FDF26,2464.68427112,OUT046
NCN29,760.00464519,OUT018
FDE20,2781.18080564,OUT045
FDA46,3123.62003159,OUT046
FDU28,3026.6369854,OUT045
FDQ48,1582.19525058,OUT045
FDV36,2032.5631084,OUT013
FDR14,854.45161194,OUT018
FDP23,3725.6267893,OUT017
FDP56,835.350382889,OUT013
FDK48,152.492307448,OUT010
FDR48,2464.84910191,OUT046
NCY29,911.850418711,OUT049
FDM22,863.02593549,OUT018
DRJ01,2500.72994476,OUT013
FDZ43,3964.24849795,OUT045
FDV03,2539.14929818,OUT035
FDX11,4976.60668111,OUT027
NCA41,5739.29162169,OUT027
FDE38,2678.07552896,OUT017
FDI27,752.873657712,OUT018
FDN32,3059.80187446,OUT013
NCN43,2039.35631115,OUT017
FDB47,5865.56587679,OUT027
FDV03,2518.27893957,OUT017
NCN30,1567.65150464,OUT045
NCV54,269.136609746,OUT010
FDV07,1685.07062287,OUT013
FDP07,3046.28488898,OUT049
FDK48,1117.91846895,OUT018
FDM15,366.107973852,OUT019
FDY19,2935.07585261,OUT027
FDK46,4219.12581059,OUT046
FDY11,1066.96365601,OUT045
FDH09,838.279602272,OUT046
FDO08,4269.48397901,OUT027
FDU14,4105.49846919,OUT013
FDD22,2920.30226887,OUT027
FDM27,2570.95775269,OUT017
FDL02,2864.70733139,OUT027
NCA17,2538.54800352,OUT035
FDE38,382.747314529,OUT019
NCG07,3131.31934322,OUT049
DRC27,3902.4188917,OUT013
FDA27,4098.31763757,OUT035
FDW40,2064.57754918,OUT045
DRI11,1930.08263079,OUT013
FDN50,1505.78459324,OUT046
FDR12,2881.33850914,OUT046
FDT34,2850.0259874,OUT027
FDW11,996.058937812,OUT035
NCO30,5129.99151728,OUT027
FDZ34,3113.73875298,OUT017
FDU45,1874.19667413,OUT017
NCD42,599.891464046,OUT035
FDX25,3020.48733406,OUT045
NCR29,940.248954116,OUT046
FDX43,385.294335164,OUT019
FDB04,196.455204651,OUT010
FDR49,1089.93687737,OUT027
FDS39,2045.33404124,OUT018
FDW58,1644.91662991,OUT045
FDG22,131.038449207,OUT019
FDG31,1041.4000223,OUT017
NCV53,5865.56587679,OUT027
DRJ37,2473.29338119,OUT035
FDV07,1706.8244868,OUT035
FDW52,2583.41119059,OUT018
FDT15,3107.84123173,OUT045
FDD02,1899.39303628,OUT018
FDM16,1124.93931178,OUT035
NCE55,2869.44807879,OUT046
FDB57,3466.59881971,OUT018
FDQ04,713.496764326,OUT013
FDQ47,131.038449207,OUT019
FDY14,572.678989914,OUT019
DRK37,3123.87707544,OUT017
FDO25,3655.80503704,OUT017
FDL57,4152.08938501,OUT046
NCK29,1947.07881778,OUT018
FDK46,5865.56587679,OUT027
NCB43,490.933354737,OUT010
DRE01,5865.56587679,OUT027
FDC46,3032.01830126,OUT018
FDQ23,1644.43829968,OUT045
FDX38,787.667134038,OUT049
FDG60,3580.75220844,OUT018
FDW55,3962.37667868,OUT017
FDP39,832.280440401,OUT013
FDB20,1287.01648531,OUT018
FDV21,2002.51240457,OUT017
FDZ02,1554.39279375,OUT013
FDP19,2995.2526049,OUT027
FDA38,3978.67215916,OUT035
FDH22,1996.86287311,OUT045
DRM11,4227.58644479,OUT045
FDO12,5751.5115893,OUT027
FDT14,2032.93308822,OUT049
FDW34,572.86159946,OUT010
FDG04,5145.00487766,OUT027
FDW59,1346.90086301,OUT018
FDR33,1630.6175905,OUT018
FDP32,2022.73531606,OUT013
FDL13,5865.56587679,OUT027
FDD22,1904.44660354,OUT013
FDV40,1441.99515624,OUT027
NCD55,653.702385084,OUT046
FDQ20,131.038449207,OUT010
FDD28,869.808358427,OUT045
FDC39,3640.42141532,OUT045
NCR17,1986.27639295,OUT049
DRO35,1876.85527223,OUT018
FDF40,4015.78035153,OUT049
FDR31,2373.63107221,OUT018
NCQ41,3081.46840458,OUT017
FDP38,790.213860283,OUT046
NCU54,5865.56587679,OUT027
FDG22,591.932294844,OUT018
DRK59,3690.68752085,OUT013
FDC37,1645.85823483,OUT046
NCO42,2476.29700647,OUT013
NCT42,2450.63977651,OUT017
FDX27,1474.78534891,OUT035
FDV40,1119.70819868,OUT018
FDT45,1258.63030512,OUT027
FDS47,207.138594227,OUT019
FDR45,3973.95553132,OUT035
FDB03,3865.72856574,OUT045
FDO49,821.344809441,OUT035
FDU60,4275.51356504,OUT027
FDB26,799.272079442,OUT018
FDB46,3652.83360191,OUT017
FDQ37,504.844299847,OUT019
FDN03,4068.09483318,OUT017
NCX30,4065.5618111,OUT045
FDK32,369.033278937,OUT019
DRM47,3092.06975915,OUT013
NCO02,1165.38502678,OUT046
FDP04,1207.62824152,OUT013
NCO43,1626.25577509,OUT049
FDD59,1400.35254608,OUT013
FDQ10,2879.70881795,OUT017
FDW45,2527.80967855,OUT035
NCK30,4036.35370197,OUT049
FDU31,3401.1987879,OUT018
NCQ17,369.517773465,OUT019
FDN01,2874.26467547,OUT017
FDZ19,2884.10379571,OUT049
DRG37,2520.75391403,OUT017
FDE32,611.282584047,OUT045
FDO34,2731.9288417,OUT049
FDM04,131.038449207,OUT019
FDZ25,2873.11979967,OUT049
FDU08,1565.15585909,OUT049
NCW30,4158.48294856,OUT045
NCM18,1149.75839396,OUT013
FDS22,620.588238865,OUT035
NCH18,3921.90288904,OUT017
FDC23,2859.09952192,OUT013
FDY46,3030.83229524,OUT013
NCU06,3772.86611418,OUT046
FDX57,1567.03909546,OUT045
FDX36,5865.56587679,OUT027
FDL16,761.377270198,OUT045
FDT16,575.035679783,OUT010
FDN16,1625.80650898,OUT018
FDC03,3104.08166511,OUT046
DRF60,3867.1338756,OUT013
FDS27,5751.5115893,OUT027
FDP33,572.83186238,OUT010
FDJ36,1614.04860288,OUT018
NCR42,688.516355463,OUT013
FDV14,1339.99517652,OUT017
NCP42,3065.19629085,OUT035
FDB50,2009.97282575,OUT027
NCC30,4454.07323389,OUT027
FDA23,1615.7857622,OUT018
FDW16,1399.91197571,OUT017
FDQ52,572.83186238,OUT010
FDB58,2292.67969309,OUT049
NCP29,1063.22276804,OUT049
NCM05,4151.44347351,OUT045
FDO25,3529.30023657,OUT013
NCM54,2062.3910826,OUT046
NCL54,2878.5111758,OUT046
FDL39,450.172139718,OUT010
FDF53,2868.47110785,OUT018
NCQ42,2025.32978551,OUT035
FDF58,1190.68138505,OUT013
FDZ04,1058.03043203,OUT035
FDE26,295.492661181,OUT019
FDS60,2912.9291688,OUT017
FDV58,3013.79164385,OUT017
FDM04,779.708163962,OUT045
FDE08,2526.87134736,OUT035
NCB43,3071.19356136,OUT049
FDU11,269.117635597,OUT010
FDF22,568.819661391,OUT019
FDE24,2083.30597952,OUT013
DRJ49,2104.68597679,OUT046
NCQ53,3934.48102221,OUT035
NCL41,688.292152535,OUT013
FDR22,1723.32764531,OUT013
FDH04,1450.84042465,OUT035
DRH15,636.84068109,OUT045
FDY40,783.000627581,OUT049
NCI17,1565.23479921,OUT035
NCC18,2816.89158803,OUT013
FDY28,5865.56587679,OUT027
FDB45,2850.0259874,OUT027
NCL30,1971.22407225,OUT018
FDM10,3660.02887202,OUT017
FDH22,2993.13437067,OUT027
NCZ53,3094.57267122,OUT017
NCI18,3654.32816991,OUT013
FDH14,3020.88335194,OUT027
FDR36,1018.31693529,OUT027
FDW01,2523.39444011,OUT045
FDK02,2942.97224111,OUT027
FDJ02,2437.07260108,OUT018
FDU55,4212.29477528,OUT013
NCV18,2452.34158245,OUT027
FDH14,1989.70060248,OUT018
FDZ37,1381.16716307,OUT045
FDX49,3712.67608535,OUT049
NCD43,1646.01443669,OUT046
FDZ07,1131.79619316,OUT013
FDK43,2046.50501076,OUT035
FDR32,3479.81917484,OUT018
FDT39,2421.59436628,OUT013
NCV54,2006.41293305,OUT017
FDF38,612.883445203,OUT018
FDV60,3024.66612302,OUT046
FDH44,4057.57042969,OUT027
FDS21,1047.56257689,OUT046
NCL41,610.409578304,OUT045
FDM46,1477.32187339,OUT017
FDU27,762.379989161,OUT045
NCJ54,3856.64809862,OUT017
DRG51,2549.94210601,OUT018
NCA29,387.432723965,OUT019
FDR47,3017.2840014,OUT045
NCL19,3014.77641012,OUT027
DRG01,1193.02718488,OUT049
FDG10,939.843588795,OUT046
NCV05,2459.62372453,OUT049
NCH18,574.882807317,OUT019
FDV14,1344.320062,OUT018
DRJ23,3030.21486302,OUT035
DRJ11,3134.02695828,OUT046
FDZ03,3124.89838601,OUT017
FDI27,131.038449207,OUT010
FDJ14,1334.20536287,OUT018
FDU32,2033.23623744,OUT017
FDD47,4281.19928033,OUT027
DRF36,3079.14781629,OUT035
FDM21,4196.73473326,OUT046
FDV10,617.020188345,OUT018
FDH60,2943.75989887,OUT018
FDX47,371.919572735,OUT010
FDT19,422.753655535,OUT019
FDO11,4091.08821157,OUT045
FDH24,4221.28965957,OUT027
FDL02,1627.25915336,OUT018
FDB02,2901.8040647,OUT049
FDA43,3097.93697236,OUT046
FDG52,757.232199327,OUT045
DRC12,3021.65340038,OUT013
FDY37,2060.93066711,OUT018
NCU18,2065.11427273,OUT045
FDU09,869.414490837,OUT035
DRJ25,1091.01270179,OUT027
DRE12,1839.29025663,OUT018
DRL47,2015.1094335,OUT017
DRK01,1544.04986858,OUT046
FDC22,506.766371462,OUT019
FDG44,953.051878555,OUT013
FDW04,2014.64667993,OUT035
FDK09,3694.46233454,OUT049
NCN43,2040.08983611,OUT035
FDG04,3117.3678442,OUT049
FDH32,229.482250242,OUT010
DRI47,2501.23251179,OUT017
DRE15,1280.24204441,OUT013
FDY11,1095.75713588,OUT035
FDO60,679.853486167,OUT049
FDQ20,612.738793524,OUT018
FDO57,4244.08203888,OUT027
FDT14,276.348044486,OUT019
FDA57,647.240530026,OUT049
DRN35,592.785017958,OUT017
FDJ03,791.234577631,OUT046
FDX28,1634.14380943,OUT017
DRE25,1416.01053022,OUT045
FDR09,4140.94596292,OUT046
FDB23,3842.34164812,OUT035
FDO08,2588.67084386,OUT045
FDQ23,1625.14252581,OUT049
FDW04,2034.93573402,OUT013
DRK13,548.866868966,OUT010
NCL17,3018.079626,OUT027
FDY21,3092.81943663,OUT035
FDJ38,5145.00487766,OUT027
FDA37,281.427728432,OUT019
FDV43,735.07422843,OUT013
FDL36,1440.2038784,OUT046
FDD53,628.6131896,OUT045
FDZ19,424.789821565,OUT010
FDV21,2002.22915346,OUT045
NCL54,2795.90807012,OUT018
DRI47,4037.27076902,OUT027
DRG03,2513.80880295,OUT049
FDG21,2481.4232381,OUT013
FDW03,1626.2848392,OUT018
NCI55,2093.53187468,OUT046
DRC36,427.092752935,OUT019
FDH22,2002.13062973,OUT017
FDV20,2012.17179195,OUT045
NCU41,5718.98427219,OUT027
FDN46,2850.0259874,OUT027
FDK50,2569.26611245,OUT045
NCA05,4062.19838406,OUT027
DRH01,2765.44864401,OUT018
FDT08,2424.84906175,OUT018
FDM08,3484.25672593,OUT018
FDZ07,973.882867987,OUT035
FDS22,742.220478932,OUT017
FDV35,4162.33179863,OUT027
FDI28,157.611692566,OUT010
FDW58,2881.95480081,OUT027
FDT52,3965.87684293,OUT045
FDY34,2589.07579537,OUT046
FDR10,2593.78760634,OUT046
FDK57,1990.72384976,OUT017
FDR02,2906.21306463,OUT027
FDX49,3735.81545029,OUT046
FDQ20,653.958908184,OUT046
DRK23,4134.29758466,OUT045
NCW06,3081.0646028,OUT046
FDR31,2453.46861419,OUT017
NCE43,2753.69732275,OUT013
DRO59,1998.51357806,OUT027
FDN09,3916.4698813,OUT049
FDR11,2561.33211529,OUT046
FDO57,2557.30117206,OUT013
NCX18,3052.98826519,OUT017
FDB05,3762.15942941,OUT018
FDQ08,981.433667434,OUT018
NCG43,1480.62707909,OUT035
FDJ56,1633.6003712,OUT013
FDA13,131.038449207,OUT010
FDO56,1905.08656453,OUT017
FDB37,3599.68301851,OUT018
FDZ02,1533.69768258,OUT018
FDQ24,4108.71532711,OUT046
FDM16,1259.96690103,OUT013
FDU35,1571.4875306,OUT049
FDT35,2777.95745904,OUT035
NCX30,3925.68375944,OUT049
FDG04,3092.95390911,OUT017
FDI12,1356.20593218,OUT035
FDE35,949.408290103,OUT035
NCP14,2854.67748876,OUT027
NCY53,1705.25527085,OUT045
FDP49,867.182470828,OUT017
FDQ04,616.437036523,OUT017
FDM39,2985.68885361,OUT035
FDO58,380.076116871,OUT019
FDC56,1961.1384499,OUT017
NCQ54,2724.71418932,OUT046
FDV10,1018.31693529,OUT027
NCK17,654.278672208,OUT046
NCF55,1002.80046667,OUT027
FDV33,4161.54962949,OUT013
