Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3049.01613082,OUT035
FDT12,3791.02490067,OUT035
NCM18,1052.70483406,OUT018
FDP19,2016.28957089,OUT017
NCR42,667.658724094,OUT049
FDN10,1975.03507814,OUT046
FDG44,914.591694435,OUT017
FDQ10,2865.70527938,OUT046
DRH13,1560.66711631,OUT049
FDT52,3905.4030894,OUT013
FDM56,1661.43257125,OUT045
NCO43,238.315776084,OUT010
NCV29,2893.27598289,OUT035
NCF06,4077.06400016,OUT013
FDO50,1509.83843455,OUT035
FDT59,3817.61615236,OUT013
FDX40,953.320135942,OUT027
FDE50,3049.01613082,OUT017
FDX51,3055.10069287,OUT017
NCD30,1536.56472295,OUT018
FDK15,1555.21018414,OUT013
FDL12,1019.69524911,OUT045
FDK46,4076.6144419,OUT017
DRH49,170.265241286,OUT010
FDQ57,2478.11161122,OUT046
FDY59,1527.75784167,OUT017
FDO09,3862.86129011,OUT018
NCG30,2016.28957089,OUT035
FDM09,2734.47192169,OUT017
NCN17,2827.82277419,OUT027
NCS42,1536.50192103,OUT013
FDD02,276.999778579,OUT019
FDE34,3049.01613082,OUT013
FDU38,3049.01613082,OUT045
FDB33,2533.57429031,OUT046
NCJ29,1455.01362379,OUT017
FDZ27,736.823085904,OUT035
FDI40,1543.15445231,OUT013
FDG22,707.732776295,OUT013
FDT51,1661.43257125,OUT017
FDF20,3058.29699303,OUT018
FDV50,2013.13586337,OUT035
FDT02,667.658724094,OUT049
DRC49,2476.14334782,OUT017
FDF26,2486.61797715,OUT049
FDV52,1977.44766877,OUT035
FDX59,667.658724094,OUT049
FDV25,3772.11117369,OUT035
FDW23,958.839945936,OUT027
FDE53,1567.53384844,OUT018
FDA19,2021.51149419,OUT017
FDH22,2016.28957089,OUT046
NCO41,1541.79000929,OUT013
FDX12,3909.17059301,OUT017
FDF17,3055.10069287,OUT013
FDS11,3771.34481809,OUT045
FDR51,2480.07347686,OUT035
FDT49,240.302143562,OUT010
FDC56,2013.13586337,OUT013
FDR13,2953.72157566,OUT027
FDQ60,2013.13586337,OUT035
FDN38,3996.82731463,OUT049
NCL29,2537.94615101,OUT013
FDO13,4245.45051285,OUT027
FDE26,2458.90755941,OUT018
FDA31,421.1801634,OUT010
FDX14,1140.19984616,OUT035
FDA34,2865.70527938,OUT045
FDF26,2498.19133432,OUT013
FDE38,2670.25942296,OUT045
DRI11,1940.50822778,OUT046
FDQ60,2952.7380802,OUT027
FDL21,959.716016466,OUT027
DRC12,5669.70271575,OUT027
FDC47,3800.01795095,OUT046
FDE57,2027.1849498,OUT045
FDT14,2013.13586337,OUT045
NCZ53,3049.01613082,OUT046
FDE28,3601.42743316,OUT018
FDR19,2463.40777165,OUT035
NCF54,419.393809271,OUT019
FDZ08,1391.12429632,OUT046
NCJ05,2498.19133432,OUT018
FDF59,2016.28957089,OUT046
NCO05,1543.6174288,OUT035
FDW24,734.443791098,OUT018
NCX42,2626.1216008,OUT018
NCA53,736.823085904,OUT035
FDI45,427.874118327,OUT019
FDG46,1902.56424667,OUT046
FDM20,570.400413835,OUT010
FDW11,130.755182907,OUT010
FDX08,2956.12356994,OUT035
NCK17,672.741149149,OUT035
FDK32,2486.61797715,OUT018
NCA42,2543.03682249,OUT035
DRI01,2844.79303449,OUT035
NCL55,4012.03644746,OUT049
DRE25,1535.15505079,OUT018
FDD14,3049.01613082,OUT017
FDB10,3876.87563224,OUT046
DRN11,2476.14334782,OUT035
FDP38,738.441879229,OUT018
NCA30,3049.01613082,OUT017
FDT15,3049.01613082,OUT017
NCP55,941.321338984,OUT018
FDF12,2480.07347686,OUT035
FDM21,3832.43245329,OUT018
FDX56,3476.78497802,OUT035
FDF10,2478.11161122,OUT017
FDT32,3049.01613082,OUT045
FDM51,1553.22215078,OUT018
NCR50,2498.19133432,OUT018
FDI19,3900.58757665,OUT049
FDX21,1567.53384844,OUT017
FDR31,2478.11161122,OUT035
FDY02,4069.24879744,OUT013
NCA29,2837.04630723,OUT045
NCX17,3810.02776707,OUT046
FDM12,3049.01613082,OUT045
FDI53,4214.08498519,OUT027
NCU30,2569.851237,OUT049
FDC56,2984.52219588,OUT027
FDK27,2013.13586337,OUT018
NCK18,2667.83675873,OUT017
FDB52,568.511577927,OUT019
DRG25,5171.72221343,OUT027
FDZ13,772.68724983,OUT049
FDB57,570.556839631,OUT019
FDR40,1424.63008669,OUT046
NCO14,130.308128029,OUT019
NCN19,3049.01613082,OUT045
FDQ28,367.645950475,OUT019
FDO13,2565.00168586,OUT018
FDK48,1439.1959169,OUT013
FDU07,2493.71720522,OUT018
FDW20,2016.28957089,OUT046
FDV12,238.315776084,OUT010
FDH24,2543.03682249,OUT013
FDV59,3676.66823579,OUT049
FDK57,2013.13586337,OUT045
FDL16,1013.40007952,OUT027
NCQ17,2501.07469447,OUT046
FDJ15,3044.16657968,OUT018
FDX24,1527.75784167,OUT049
FDT47,1535.15505079,OUT046
FDT10,1008.12894173,OUT049
FDZ37,1478.87217133,OUT018
FDW43,5835.31592535,OUT027
DRN36,1535.15505079,OUT017
FDJ14,1318.92243231,OUT045
FDA32,3693.61666171,OUT013
FDJ38,497.410188774,OUT019
FDQ57,2478.11161122,OUT017
NCQ41,505.215646455,OUT019
FDG56,1000.2766004,OUT049
DRC13,3015.75954427,OUT027
FDV55,2476.14334782,OUT035
FDQ49,2533.57429031,OUT045
FDE29,130.755182907,OUT010
FDR03,3478.4745832,OUT013
FDD45,1527.75784167,OUT049
FDN38,572.980299398,OUT010
FDT56,975.71097621,OUT046
FDT48,3134.38371872,OUT045
FDU03,3017.10210277,OUT049
FDC56,268.347878673,OUT010
NCO43,2828.80626964,OUT027
FDQ27,1553.22215078,OUT017
FDR03,3474.08977341,OUT046
DRH23,130.308128029,OUT010
FDG22,671.773228908,OUT045
NCJ42,1562.6782172,OUT013
FDR24,1499.07758624,OUT046
FDW60,2865.70527938,OUT035
FDJ08,3049.01613082,OUT013
DRL59,781.957235307,OUT018
FDG60,570.831860763,OUT010
FDW27,2505.49841874,OUT017
FDX14,1306.28706526,OUT018
FDC20,1017.5357926,OUT013
NCS29,3870.67649284,OUT018
FDJ56,1543.6174288,OUT046
FDB20,162.275981568,OUT019
FDL28,5835.31592535,OUT027
FDW01,2486.61797715,OUT018
FDL03,3055.10069287,OUT046
FDX22,3666.99805086,OUT049
FDJ21,2476.14334782,OUT035
FDR31,2478.11161122,OUT045
FDG21,2486.61797715,OUT035
FDS22,962.305722227,OUT027
FDK08,1538.62202886,OUT035
FDE17,2486.61797715,OUT018
NCN30,1535.15505079,OUT017
FDT50,1535.15505079,OUT046
NCX42,2567.70658064,OUT049
FDJ12,3623.52132271,OUT035
NCA18,2952.7380802,OUT027
FDP23,568.511577927,OUT019
FDX12,3904.92166457,OUT013
FDN40,2493.71720522,OUT018
FDV48,1305.59555549,OUT035
NCY54,2865.70527938,OUT013
FDL16,130.308128029,OUT010
FDR45,3696.51124494,OUT018
FDJ52,2552.73825984,OUT046
DRG01,1280.63855703,OUT017
FDP52,3817.13472754,OUT013
FDU58,3049.01613082,OUT017
FDL02,1560.66711631,OUT045
FDG28,3905.4030894,OUT013
FDA19,2016.28957089,OUT035
FDW46,1411.79335863,OUT027
NCD43,1558.14579376,OUT049
DRG39,822.777082117,OUT013
NCF55,667.658724094,OUT049
FDJ07,1963.74755869,OUT046
FDE08,2480.07347686,OUT046
FDP56,130.308128029,OUT019
FDT45,864.713665144,OUT045
FDF17,3044.16657968,OUT018
FDX44,1478.01911462,OUT046
FDM28,4844.8003435,OUT027
FDI36,3055.10069287,OUT049
FDS07,1953.61291665,OUT045
FDD36,1963.74755869,OUT045
FDW11,1054.29865184,OUT046
FDN40,2498.19133432,OUT049
NCQ18,1535.15505079,OUT049
NCQ54,2670.25942296,OUT017
NCS42,1513.33402964,OUT045
DRH39,155.871101375,OUT010
FDC09,2828.80626964,OUT027
FDT08,365.531902212,OUT010
FDC08,3794.32149433,OUT035
FDT20,659.810576563,OUT017
FDS35,1068.13166604,OUT035
FDX58,3044.16657968,OUT018
FDW58,1560.66711631,OUT046
DRD27,1538.62202886,OUT046
FDH32,236.464098833,OUT019
FDS26,4081.75258008,OUT035
FDQ31,1466.12255934,OUT046
FDP11,3532.6326198,OUT018
FDD58,1538.62202886,OUT017
FDM33,3694.37220499,OUT045
FDZ16,3049.01613082,OUT049
NCS29,572.980299398,OUT010
NCM18,130.755182907,OUT019
FDP11,3732.04176162,OUT049
NCC42,2045.03644514,OUT017
DRM23,2865.70527938,OUT046
NCN55,5835.31592535,OUT027
FDK46,4068.62269934,OUT013
FDR01,3102.11545247,OUT046
NCA05,2480.07347686,OUT045
NCP43,2898.31672186,OUT017
FDR12,382.931888851,OUT010
FDQ01,4029.01874874,OUT013
FDM13,2021.51149419,OUT046
FDQ19,3909.65201783,OUT017
FDK56,489.675291742,OUT019
NCX06,469.110908017,OUT010
FDO56,2953.72157566,OUT027
FDU45,1822.77026458,OUT045
FDI16,130.308128029,OUT019
FDL32,1937.97026867,OUT046
FDA07,2016.28957089,OUT046
FDA14,2478.11161122,OUT045
FDV46,3022.98358441,OUT027
NCO07,3673.64626537,OUT035
NCP41,1560.66711631,OUT046
FDY60,2045.03644514,OUT018
FDN38,4010.07285228,OUT017
FDO15,1183.94941873,OUT046
FDT60,2013.13586337,OUT013
FDA55,3793.18081816,OUT035
FDE02,225.329661311,OUT010
DRJ39,3751.84301951,OUT049
FDV34,1129.46382117,OUT035
FDS20,5154.0786746,OUT027
FDF02,2827.82277419,OUT027
FDW40,2134.55113811,OUT017
NCB43,3049.01613082,OUT046
FDR58,1499.07491353,OUT017
DRJ59,672.741149149,OUT035
NCD30,1538.62202886,OUT017
FDE14,1535.15505079,OUT017
FDC28,1567.53384844,OUT018
FDU16,1394.23016057,OUT018
NCD19,918.414257698,OUT035
FDU21,666.936596195,OUT046
FDV59,5835.31592535,OUT027
FDU03,3047.31115007,OUT045
FDC33,564.372347493,OUT010
NCR42,665.564954703,OUT035
DRH59,1140.09053601,OUT035
NCM31,2050.33069946,OUT035
FDS50,3779.78385873,OUT035
FDP39,852.164068204,OUT046
FDQ55,1958.5317509,OUT013
FDV36,279.026434707,OUT019
FDI05,1978.85422162,OUT027
FDS45,2881.30209902,OUT027
FDA39,671.773228908,OUT045
FDC37,251.82133795,OUT010
FDJ60,4263.35253685,OUT027
DRQ35,2013.13586337,OUT046
NCJ06,2004.80117405,OUT046
NCY42,2476.14334782,OUT018
DRM37,3049.01613082,OUT049
FDR14,771.281944649,OUT045
FDE51,681.493073579,OUT049
FDT33,2670.25942296,OUT017
FDR08,1822.77026458,OUT013
FDE36,380.196194943,OUT010
FDL22,228.878212963,OUT019
FDR44,2021.51149419,OUT013
FDI56,218.272321644,OUT019
FDE47,272.460161399,OUT010
FDV27,209.620421738,OUT010
FDV10,675.9526202,OUT049
FDC40,1280.63855703,OUT045
NCX41,3664.28127783,OUT013
NCQ38,2834.93019484,OUT027
FDV12,2827.82277419,OUT027
FDE52,1474.9793518,OUT017
FDG20,4456.62317527,OUT027
FDV16,953.320135942,OUT027
FDI32,1945.89444364,OUT017
FDJ32,1024.22198192,OUT049
FDN39,2753.3586305,OUT018
FDY34,2682.69005958,OUT017
FDC14,673.858850809,OUT035
FDA55,3784.44453914,OUT017
FDZ50,465.857645214,OUT010
DRG13,2569.851237,OUT049
FDP01,2498.19133432,OUT013
NCG54,2865.70527938,OUT017
FDM13,2021.51149419,OUT045
NCO18,4772.77226692,OUT027
NCW41,2505.49841874,OUT013
FDM52,4058.7638477,OUT027
NCF55,665.564954703,OUT035
FDT09,2021.51149419,OUT046
NCM19,1661.43257125,OUT035
FDW12,2478.11161122,OUT018
FDP15,569.046201787,OUT019
FDK36,736.823085904,OUT045
FDZ25,2865.70527938,OUT035
NCW06,3049.01613082,OUT049
FDW60,2914.28053202,OUT046
DRC49,2478.11161122,OUT013
NCT17,3049.01613082,OUT035
NCN06,2565.00168586,OUT018
FDC45,2844.79303449,OUT013
DRJ47,416.784702483,OUT019
NCF06,4077.08158862,OUT045
FDE21,268.347878673,OUT010
DRG27,714.908970741,OUT013
FDW40,2045.03644514,OUT049
NCO53,3049.01613082,OUT046
FDE23,681.493073579,OUT049
FDQ16,1580.08211539,OUT046
FDS26,4071.50238328,OUT045
FDZ13,130.308128029,OUT010
FDS14,2505.49841874,OUT049
FDC10,1982.1598815,OUT045
FDY16,3049.01613082,OUT049
FDJ20,2016.28957089,OUT035
FDV43,674.550540989,OUT035
FDZ32,2850.50312129,OUT027
FDR23,2865.70527938,OUT046
FDN24,864.713665144,OUT035
FDE34,5146.21206728,OUT027
FDU31,3701.7941932,OUT013
FDW33,1567.53384844,OUT018
FDU26,1958.5317509,OUT046
FDE20,4263.35253685,OUT027
NCW05,1560.66711631,OUT035
FDB22,2486.61797715,OUT018
FDO56,1955.94174556,OUT046
FDA19,3022.00008896,OUT027
DRI39,932.318142436,OUT045
FDH52,996.547846415,OUT018
FDZ50,3049.01613082,OUT035
NCN42,2478.11161122,OUT035
FDB53,2480.07347686,OUT013
DRG11,1582.5558772,OUT017
DRK11,4063.9963493,OUT027
FDQ60,2013.13586337,OUT017
FDT36,659.810576563,OUT017
DRG25,3044.16657968,OUT018
DRJ23,3049.01613082,OUT046
FDG05,2543.03682249,OUT035
NCK06,2013.13586337,OUT018
FDU52,2498.19133432,OUT017
FDW07,1471.60879686,OUT018
NCM17,680.087768398,OUT045
FDA22,2734.47192169,OUT045
NCA41,3044.16657968,OUT018
FDF38,673.858850809,OUT035
FDH52,1081.59599332,OUT046
FDY58,568.511577927,OUT019
FDZ16,3049.01613082,OUT045
NCM18,1034.90681258,OUT017
FDA22,2677.84050844,OUT018
NCJ43,2865.70527938,OUT035
FDI34,5835.31592535,OUT027
FDG56,1080.97366394,OUT046
FDS34,1953.61291665,OUT046
DRC01,738.170388349,OUT035
FDQ04,671.960835228,OUT035
FDK04,919.985296989,OUT035
FDT51,1642.55004453,OUT049
FDV26,3049.01613082,OUT017
FDS04,2045.03644514,OUT049
FDW43,3598.26997013,OUT018
FDQ28,368.271757645,OUT010
NCK06,2013.13586337,OUT017
FDS23,2021.51149419,OUT018
FDZ36,491.720553445,OUT019
FDE56,1039.78043089,OUT018
FDW10,4448.45660476,OUT027
NCN14,3049.01613082,OUT045
NCQ18,1536.56472295,OUT045
FDW08,1565.40595611,OUT017
FDU43,3893.77112119,OUT035
FDR33,251.82133795,OUT010
FDM24,365.531902212,OUT010
NCZ05,1558.14579376,OUT046
NCV41,1796.63705255,OUT035
FDV11,2860.85572824,OUT018
NCY05,665.564954703,OUT035
FDV44,3044.16657968,OUT018
FDW32,1390.11932458,OUT049
NCU18,3132.65474112,OUT027
NCC43,4026.62433403,OUT035
FDW19,1661.43257125,OUT013
FDN31,3049.01613082,OUT035
FDI48,739.613250039,OUT045
FDS24,1497.07602741,OUT017
FDF46,1953.61291665,OUT049
DRG23,2486.61797715,OUT017
FDG14,2484.64714777,OUT018
NCY30,2956.12356994,OUT049
FDO28,2013.13586337,OUT018
DRD24,2050.33069946,OUT035
FDI33,1497.07602741,OUT049
FDN32,3049.01613082,OUT046
FDR16,3661.48264109,OUT045
FDF26,2498.19133432,OUT046
NCN29,734.443791098,OUT018
FDE20,2734.47192169,OUT045
FDA46,3049.01613082,OUT046
FDU28,3049.01613082,OUT045
FDQ48,1538.62202886,OUT045
FDV36,2016.28957089,OUT013
FDR14,857.753316513,OUT018
FDP23,3691.60802791,OUT017
FDP56,785.077616487,OUT013
FDK48,155.871101375,OUT010
FDR48,2493.71720522,OUT046
NCY29,935.097093502,OUT049
FDM22,869.120986345,OUT018
DRJ01,2567.70658064,OUT013
FDZ43,3912.10517371,OUT045
FDV03,2498.19133432,OUT035
FDX11,5024.82374176,OUT027
NCA41,5726.6384043,OUT027
FDE38,2682.69005958,OUT017
FDI27,725.893514307,OUT018
FDN32,3049.01613082,OUT013
NCN43,2013.13586337,OUT017
FDB47,5835.31592535,OUT027
FDV03,2501.07469447,OUT017
NCN30,1536.56472295,OUT045
NCV54,269.833224057,OUT010
FDV07,1612.17796278,OUT013
FDP07,3058.27225618,OUT049
FDK48,1112.95077878,OUT018
FDM15,364.595946625,OUT019
FDY19,2953.72157566,OUT027
FDK46,4077.04577401,OUT046
FDY11,1071.26353874,OUT045
FDH09,782.121860718,OUT046
FDO08,4245.45051285,OUT027
FDU14,4017.78105321,OUT013
FDD22,2946.4046178,OUT027
FDM27,2533.57429031,OUT017
FDL02,2864.28811722,OUT027
NCA17,2478.11161122,OUT035
FDE38,380.457128614,OUT019
NCG07,3049.01613082,OUT049
DRC27,3909.09599846,OUT013
FDA27,4049.56647638,OUT035
FDW40,2050.33069946,OUT045
DRI11,1953.61291665,OUT013
FDN50,1535.15505079,OUT046
FDR12,2863.28542369,OUT046
FDT34,2831.52743564,OUT027
FDW11,1019.90928394,OUT035
NCO30,5146.21206728,OUT027
FDZ34,3049.01613082,OUT017
FDU45,1902.56424667,OUT017
NCD42,665.564954703,OUT035
FDX25,3018.24400973,OUT045
NCR29,963.09395221,OUT046
FDX43,381.995933264,OUT019
FDB04,201.109837311,OUT010
FDR49,1016.71499095,OUT027
FDS39,2045.03644514,OUT018
FDW58,1560.66711631,OUT045
FDG22,130.308128029,OUT019
FDG31,1045.5792532,OUT017
NCV53,5835.31592535,OUT027
DRJ37,2480.07347686,OUT035
FDV07,1642.55004453,OUT035
FDW52,2607.84863352,OUT018
FDT15,3049.01613082,OUT045
FDD02,1982.1598815,OUT018
FDM16,1110.15620834,OUT035
NCE55,2865.70527938,OUT046
FDB57,3552.25703408,OUT018
FDQ04,716.71836258,OUT013
FDQ47,130.308128029,OUT019
FDY14,569.046201787,OUT019
DRK37,3049.01613082,OUT017
FDO25,3661.48264109,OUT017
FDL57,4083.73026986,OUT046
NCK29,2016.28957089,OUT018
FDK46,5835.31592535,OUT027
NCB43,493.017518365,OUT010
DRE01,5835.31592535,OUT027
FDC46,3044.16657968,OUT018
FDQ23,1560.66711631,OUT045
FDX38,739.57569353,OUT049
FDG60,3671.9677458,OUT018
FDW55,3915.33093605,OUT017
FDP39,779.649745731,OUT013
FDB20,1317.06195805,OUT018
FDV21,2016.28957089,OUT017
FDZ02,1541.79000929,OUT013
FDP19,3014.77604882,OUT027
FDA38,3918.38829686,OUT035
FDH22,2016.28957089,OUT045
DRM11,4083.76608447,OUT045
FDO12,5741.82320325,OUT027
FDT14,2013.13586337,OUT049
FDW34,570.400413835,OUT010
FDG04,5171.72221343,OUT027
FDW59,1433.38793542,OUT018
FDR33,1582.5558772,OUT018
FDP32,2016.28957089,OUT013
FDL13,5835.31592535,OUT027
FDD22,1940.50822778,OUT013
FDV40,1415.97681043,OUT027
NCD55,675.230492301,OUT046
FDQ20,130.308128029,OUT010
FDD28,919.985296989,OUT045
FDC39,3661.48264109,OUT045
NCR17,1958.5317509,OUT049
DRO35,1958.5317509,OUT018
FDF40,4006.14710168,OUT049
FDR31,2476.14334782,OUT018
NCQ41,3049.01613082,OUT017
FDP38,738.853565631,OUT046
NCU54,5835.31592535,OUT027
FDG22,660.532704461,OUT018
DRK59,3817.92313769,OUT013
FDC37,1563.20035179,OUT046
NCO42,2478.11161122,OUT013
NCT42,2480.07347686,OUT017
FDX27,1529.51885521,OUT035
FDV40,1109.34594876,OUT018
FDT45,1234.47761814,OUT027
FDS47,212.084593788,OUT019
FDR45,3915.88395973,OUT035
FDB03,3901.95554219,OUT045
FDO49,820.229766211,OUT035
FDU60,4263.35253685,OUT027
FDB26,775.802786854,OUT018
FDB46,3661.48264109,OUT017
FDQ37,503.705008612,OUT019
FDN03,4019.87406415,OUT017
NCX30,4018.31603191,OUT045
FDK32,367.335802058,OUT019
DRM47,3049.01613082,OUT013
NCO02,1157.20528021,OUT046
FDP04,1215.13247087,OUT013
NCO43,1553.22215078,OUT049
FDD59,1472.56257104,OUT013
FDQ10,2865.70527938,OUT017
FDW45,2478.11161122,OUT035
NCK30,4032.49986354,OUT049
FDU31,3478.22344426,OUT018
NCQ17,367.335802058,OUT019
FDN01,2865.70527938,OUT017
FDZ19,2865.70527938,OUT049
DRG37,2501.07469447,OUT017
FDE32,666.253418913,OUT045
FDO34,2701.60500364,OUT049
FDM04,130.308128029,OUT019
FDZ25,2841.82591717,OUT049
FDU08,1538.62202886,OUT049
NCW30,4077.08158862,OUT045
NCM18,1154.82762668,OUT013
FDS22,674.550540989,OUT035
NCH18,3907.66600868,OUT017
FDC23,2914.28053202,OUT013
FDY46,3049.01613082,OUT013
NCU06,3822.46632125,OUT046
FDX57,1536.56472295,OUT045
FDX36,5835.31592535,OUT027
FDL16,735.452519785,OUT045
FDT16,573.313476215,OUT010
FDN16,1558.14579376,OUT018
FDC03,3049.01613082,OUT046
DRF60,3900.91274312,OUT013
FDS27,5750.42720253,OUT027
FDP33,570.935037694,OUT010
FDJ36,1553.22215078,OUT018
NCR42,707.732776295,OUT013
FDV14,1425.57931316,OUT017
NCP42,3049.01613082,OUT035
FDB50,1984.64504866,OUT027
NCC30,4456.62317527,OUT027
FDA23,1553.22215078,OUT018
FDW16,1501.9524578,OUT017
FDQ52,570.935037694,OUT010
FDB58,2213.15320604,OUT049
NCP29,1077.01794102,OUT049
NCM05,4083.76608447,OUT045
FDO25,3661.03811901,OUT013
NCM54,2016.28957089,OUT046
NCL54,2865.70527938,OUT046
FDL39,451.754892712,OUT010
FDF53,2982.32441856,OUT018
NCQ42,2016.28957089,OUT035
FDF58,1194.55727419,OUT013
FDZ04,1068.13166604,OUT035
FDE26,292.387008049,OUT019
FDS60,2961.27559393,OUT017
FDV58,3055.10069287,OUT017
FDM04,757.747509718,OUT045
FDE08,2478.11161122,OUT035
NCB43,3049.01613082,OUT049
FDU11,269.833224057,OUT010
FDF22,567.19632836,OUT019
FDE24,2045.03644514,OUT013
DRJ49,2021.51149419,OUT046
NCQ53,3885.35048749,OUT035
NCL41,707.732776295,OUT013
FDR22,1661.43257125,OUT013
FDH04,1520.28192443,OUT035
DRH15,675.239005199,OUT045
FDY40,739.57569353,OUT049
NCI17,1536.56472295,OUT035
NCC18,2865.70527938,OUT013
FDY28,5835.31592535,OUT027
FDB45,2832.51093109,OUT027
NCL30,2016.28957089,OUT018
FDM10,3661.01347404,OUT017
FDH22,3014.77604882,OUT027
NCZ53,3049.01613082,OUT017
NCI18,3762.17529981,OUT013
FDH14,3053.79917195,OUT027
FDR36,962.305722227,OUT027
FDW01,2486.61797715,OUT045
FDK02,2959.46985758,OUT027
FDJ02,2478.11161122,OUT018
FDU55,4081.2059268,OUT013
NCV18,2448.64593998,OUT027
FDH14,2024.49756166,OUT018
FDZ37,1492.6170211,OUT045
FDX49,3802.99942774,OUT049
NCD43,1560.66711631,OUT046
FDZ07,1148.69859276,OUT013
FDK43,2016.28957089,OUT035
FDR32,3596.72005245,OUT018
FDT39,2486.61797715,OUT013
NCV54,2013.13586337,OUT017
FDF38,668.826600567,OUT018
FDV60,3055.10069287,OUT046
FDH44,4058.7638477,OUT027
FDS21,1073.6636239,OUT046
NCL41,666.253418913,OUT045
FDM46,1529.51885521,OUT017
FDU27,738.170388349,OUT045
NCJ54,3827.57979061,OUT017
DRG51,2593.12357188,OUT018
NCA29,382.991600175,OUT019
FDR47,3049.01613082,OUT045
NCL19,3047.02716283,OUT027
DRG01,1202.5224571,OUT049
FDG10,963.09395221,OUT046
NCV05,2493.71720522,OUT049
NCH18,571.03611111,OUT019
FDV14,1443.99499425,OUT018
DRJ23,3049.01613082,OUT035
DRJ11,3049.01613082,OUT046
FDZ03,3049.01613082,OUT017
FDI27,130.308128029,OUT010
FDJ14,1404.97258685,OUT018
FDU32,2013.13586337,OUT017
FDD47,4267.43482602,OUT027
DRF36,3049.01613082,OUT035
FDM21,4072.82153506,OUT046
FDV10,669.518290747,OUT018
FDH60,3044.16657968,OUT018
FDX47,370.102932748,OUT010
FDT19,422.566044623,OUT019
FDO11,4022.32722003,OUT045
FDH24,4203.96672537,OUT027
FDL02,1567.53384844,OUT018
FDB02,2865.70527938,OUT049
FDA43,3049.01613082,OUT046
FDG52,735.452519785,OUT045
DRC12,3049.01613082,OUT013
FDY37,2050.33069946,OUT018
NCU18,2045.03644514,OUT045
FDU09,918.414257698,OUT035
DRJ25,1019.43285952,OUT027
DRE12,1940.50822778,OUT018
DRL47,2016.28957089,OUT017
DRK01,1535.15505079,OUT046
FDC22,504.554273071,OUT019
FDG44,931.988805457,OUT013
FDW04,2021.51149419,OUT035
FDK09,3790.52217765,OUT049
NCN43,2013.13586337,OUT035
FDG04,3049.01613082,OUT049
FDH32,225.329661311,OUT010
DRI47,2478.11161122,OUT017
DRE15,1277.54354953,OUT013
FDY11,1089.30702816,OUT035
FDO60,681.493073579,OUT049
FDQ20,668.826600567,OUT018
FDO57,4238.57047374,OUT027
FDT14,277.791631873,OUT019
FDA57,674.83491854,OUT049
DRN35,659.810576563,OUT017
FDJ03,738.853565631,OUT046
FDX28,1553.22215078,OUT017
DRE25,1509.83843455,OUT045
FDR09,4075.61580843,OUT046
FDB23,3804.18040372,OUT035
FDO08,2567.70658064,OUT045
FDQ23,1553.22215078,OUT049
FDW04,2021.51149419,OUT013
DRK13,553.728809114,OUT010
NCL17,3052.8156765,OUT027
FDY21,3049.01613082,OUT035
FDJ38,5171.72221343,OUT027
FDA37,281.112061305,OUT019
FDV43,721.56712578,OUT013
FDL36,1520.28192443,OUT046
FDD53,674.547315019,OUT045
FDZ19,431.2084162,OUT010
FDV21,2016.28957089,OUT045
NCL54,2860.85572824,OUT018
DRI47,4046.15761123,OUT027
DRG03,2501.07469447,OUT049
FDG21,2480.07347686,OUT013
FDW03,1560.66711631,OUT018
NCI55,2013.13586337,OUT046
DRC36,428.210466574,OUT019
FDH22,2016.28957089,OUT017
FDV20,2016.28957089,OUT045
NCU41,5669.70271575,OUT027
FDN46,2831.52743564,OUT027
FDK50,2567.70658064,OUT045
NCA05,4058.7638477,OUT027
DRH01,2860.85572824,OUT018
FDT08,2480.07347686,OUT018
FDM08,3571.65218589,OUT018
FDZ07,1003.61871512,OUT035
FDS22,724.973442664,OUT017
FDV35,4155.70188378,OUT027
FDI28,159.953530157,OUT010
FDW58,2884.79941167,OUT027
FDT52,3912.10517371,OUT045
FDY34,2569.851237,OUT046
FDR10,2543.03682249,OUT046
FDK57,2013.13586337,OUT017
FDR02,2920.2203263,OUT027
FDX49,3820.19592,OUT046
FDQ20,674.112790641,OUT046
DRK23,4020.34121088,OUT045
NCW06,3049.01613082,OUT046
FDR31,2478.11161122,OUT017
NCE43,2753.66393043,OUT013
DRO59,1978.85422162,OUT027
FDN09,3900.58757665,OUT049
FDR11,2557.35435988,OUT046
FDO57,2567.70658064,OUT013
NCX18,3055.10069287,OUT017
FDB05,3795.25532006,OUT018
FDQ08,1009.36410695,OUT018
NCG43,1529.51885521,OUT035
FDJ56,1562.6782172,OUT013
FDA13,130.308128029,OUT010
FDO56,1958.5317509,OUT017
FDB37,3696.02982012,OUT018
FDZ02,1535.15505079,OUT018
FDQ24,4020.30539626,OUT046
FDM16,1264.2870719,OUT013
FDU35,1538.62202886,OUT049
FDT35,2753.66393043,OUT035
NCX30,3906.4364032,OUT049
FDG04,3049.01613082,OUT017
FDI12,1443.43260345,OUT035
FDE35,987.82882842,OUT035
NCP14,2849.51962583,OUT027
NCY53,1642.55004453,OUT045
FDP49,917.112794726,OUT017
FDQ04,668.796162848,OUT017
FDM39,2953.63235349,OUT035
FDO58,378.839833488,OUT019
FDC56,1993.42023527,OUT017
NCQ54,2682.69005958,OUT046
FDV10,962.305722227,OUT027
NCK17,674.112790641,OUT046
NCF55,953.320135942,OUT027
FDV33,4075.08293566,OUT013
NCH29,233.981561217,OUT019
