Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDB59,3199.4847275,OUT017
FDQ37,3135.74709289,OUT017
FDP56,1023.21078405,OUT035
FDW44,2901.36526188,OUT035
FDJ26,1498.85579736,OUT010
FDU43,3454.63780988,OUT018
FDW33,1645.28175613,OUT045
NCX53,3694.93950383,OUT027
FDN56,470.852523743,OUT010
DRF15,2504.35380451,OUT049
FDO33,1949.93946316,OUT017
FDZ39,-116.533123394,OUT010
NCJ19,1034.74543957,OUT017
FDU01,3078.13436827,OUT035
FDT12,3672.11938405,OUT035
NCM18,780.891292511,OUT018
FDP19,2137.93318492,OUT017
NCR42,735.56481151,OUT049
FDN10,1920.89245283,OUT046
FDG44,1064.2878842,OUT017
FDQ10,2708.52774489,OUT046
DRH13,1817.45574964,OUT049
FDT52,3875.21911454,OUT013
FDM56,1738.65597922,OUT045
NCO43,-230.277002629,OUT010
NCV29,2901.729924,OUT035
NCF06,4040.45684599,OUT013
FDO50,1653.39709755,OUT035
FDT59,3617.75963383,OUT013
FDX40,2120.38622324,OUT027
FDE50,3076.53923987,OUT017
FDX51,3235.18701016,OUT017
NCD30,1337.66479047,OUT018
FDK15,1678.06772369,OUT013
FDL12,1028.57117385,OUT045
FDK46,4111.77873722,OUT017
DRH49,-528.161212057,OUT010
FDQ57,2346.78898589,OUT046
FDY59,1659.47285929,OUT017
FDO09,3794.44556255,OUT018
NCG30,2130.69450815,OUT035
FDM09,2795.66358646,OUT017
NCN17,3057.60202376,OUT027
NCS42,1501.77185408,OUT013
FDD02,37.3067119016,OUT019
FDE34,2888.2235977,OUT013
FDU38,2949.42679598,OUT045
FDB33,2505.02093414,OUT046
NCJ29,1529.95205653,OUT017
FDZ27,1034.99187682,OUT035
FDI40,1697.98628011,OUT013
FDG22,805.15284818,OUT013
FDT51,1961.21936433,OUT017
FDF20,2848.78395283,OUT018
FDV50,2096.23511704,OUT035
FDT02,814.0510185,OUT049
DRC49,2381.18572952,OUT017
FDF26,2564.6487612,OUT049
FDV52,2099.64901221,OUT035
FDX59,792.444798838,OUT049
FDV25,3602.84936305,OUT035
FDW23,2153.85329353,OUT027
FDE53,1505.7594775,OUT018
FDA19,2195.13627098,OUT017
FDH22,2004.74226182,OUT046
NCO41,1633.66843994,OUT013
FDX12,3888.12365661,OUT017
FDF17,3125.68555117,OUT013
FDS11,3438.71600095,OUT045
FDR51,2535.43762197,OUT035
FDT49,-186.447817312,OUT010
FDC56,1964.29688168,OUT013
FDR13,3363.58861129,OUT027
FDQ60,2117.27277224,OUT035
FDN38,3983.42862179,OUT049
NCL29,2493.83811216,OUT013
FDO13,4018.48524433,OUT027
FDE26,2022.17315032,OUT018
FDA31,821.577555945,OUT010
FDX14,1417.8662214,OUT035
FDA34,2695.87564834,OUT045
FDF26,2514.97869332,OUT013
FDE38,2576.81551274,OUT045
DRI11,1825.98729336,OUT046
FDQ60,3368.83075711,OUT027
FDL21,2228.26472917,OUT027
DRC12,4414.76694899,OUT027
FDC47,3516.60937794,OUT046
FDE57,2184.78403863,OUT045
FDT14,1904.2510115,OUT045
NCZ53,2950.88745748,OUT046
FDE28,3326.6106172,OUT018
FDR19,2451.36207235,OUT035
NCF54,849.897197274,OUT019
FDZ08,1385.73811404,OUT046
NCJ05,2156.94616576,OUT018
FDF59,2038.37821092,OUT046
NCO05,1771.38555402,OUT035
FDW24,641.392362966,OUT018
NCX42,2350.07643592,OUT018
NCA53,1007.71724811,OUT035
FDI45,932.981695543,OUT019
FDG46,1882.3367353,OUT046
FDM20,1902.5452463,OUT010
FDW11,-795.121382885,OUT010
FDX08,2973.43606765,OUT035
NCK17,887.118500086,OUT035
FDK32,2186.36512308,OUT018
NCA42,2651.4488257,OUT035
DRI01,2820.43204775,OUT035
NCL55,3998.20435012,OUT049
DRE25,1266.98754082,OUT018
FDD14,2945.51420893,OUT017
FDB10,3647.09595357,OUT046
DRN11,2399.3421659,OUT035
FDP38,662.620400607,OUT018
NCA30,3006.03968216,OUT017
FDT15,3046.2488085,OUT017
NCP55,729.521253365,OUT018
FDF12,2501.13113621,OUT035
FDM21,3690.8306311,OUT018
FDX56,3390.31764428,OUT035
FDF10,2427.41373764,OUT017
FDT32,2947.07892082,OUT045
FDM51,1450.14589177,OUT018
NCR50,2169.70457163,OUT018
FDI19,3859.62947067,OUT049
FDX21,1856.88618424,OUT017
FDR31,2504.98521261,OUT035
FDY02,4102.45111778,OUT013
NCA29,2598.99763073,OUT045
NCX17,3542.40446767,OUT046
FDM12,2956.91685421,OUT045
FDI53,3980.83098269,OUT027
NCU30,2669.29560292,OUT049
FDC56,3362.45471949,OUT027
FDK27,1738.73501829,OUT018
NCK18,2718.37643574,OUT017
FDB52,2130.27014192,OUT019
DRG25,4365.92230275,OUT027
FDZ13,1048.33330665,OUT049
FDB57,1673.30374609,OUT019
FDR40,1439.84249378,OUT046
NCO14,-1051.67510815,OUT019
NCN19,2913.39052074,OUT045
FDQ28,635.499535838,OUT019
FDO13,2342.20768078,OUT018
FDK48,1344.78709218,OUT013
FDU07,2159.00205233,OUT018
FDW20,1981.86376518,OUT046
FDV12,-213.015232358,OUT010
FDH24,2553.82690501,OUT013
FDV59,3470.04321347,OUT049
FDK57,1876.33054601,OUT045
FDL16,2228.81262128,OUT027
NCQ17,2415.53382296,OUT046
FDJ15,2693.82806017,OUT018
FDX24,1652.07058897,OUT049
FDT47,1626.5720067,OUT046
FDT10,1206.16947945,OUT049
FDZ37,1252.73550042,OUT018
FDW43,5040.21684917,OUT027
DRN36,1657.30352409,OUT017
FDJ14,1340.12166341,OUT045
FDA32,3430.26836483,OUT013
FDJ38,1164.91362741,OUT019
FDQ57,2438.93971473,OUT017
NCQ41,1149.09624988,OUT019
FDG56,1191.0447859,OUT049
DRC13,3448.61197301,OUT027
FDV55,2447.64391598,OUT035
FDQ49,2468.75420894,OUT045
FDE29,-860.305696677,OUT010
FDR03,3286.32374532,OUT013
FDD45,1643.05159933,OUT049
FDN38,2010.96078989,OUT010
FDT56,1041.51776856,OUT046
FDT48,3072.06784085,OUT045
FDU03,2973.2777672,OUT049
FDC56,17.4107092309,OUT010
NCO43,3034.37135761,OUT027
FDQ27,1818.82976551,OUT017
FDR03,3265.70490997,OUT046
DRH23,-995.661132285,OUT010
FDG22,711.054826121,OUT045
NCJ42,1721.31234176,OUT013
FDR24,1538.44877314,OUT046
FDW60,2970.60906919,OUT035
FDJ08,3001.04142661,OUT013
DRL59,658.114765227,OUT018
FDG60,1730.92907601,OUT010
FDW27,2615.16938839,OUT017
FDX14,1036.61032509,OUT018
FDC20,1042.71956029,OUT013
NCS29,3773.81114116,OUT018
FDJ56,1609.80973052,OUT046
FDB20,-554.861187459,OUT019
FDL28,5015.04846148,OUT027
FDW01,2145.07398962,OUT018
FDL03,3134.42474423,OUT046
FDX22,3419.31681255,OUT049
FDJ21,2494.31110075,OUT035
FDR31,2334.44794734,OUT045
FDG21,2562.27122394,OUT035
FDS22,2272.0522606,OUT027
FDK08,1800.93945581,OUT035
FDE17,2185.75262079,OUT018
NCN30,1667.25602249,OUT017
FDT50,1627.06577187,OUT046
NCX42,2680.798878,OUT049
FDJ12,3433.39264238,OUT035
NCA18,3300.37393818,OUT027
FDP23,1532.68554171,OUT019
FDX12,3813.08807809,OUT013
FDN40,2156.34789937,OUT018
FDV48,1504.17368682,OUT035
NCY54,2682.81585698,OUT013
FDL16,-1089.58076119,OUT010
FDR45,3464.79151016,OUT018
FDJ52,2560.10830572,OUT046
DRG01,1386.44754231,OUT017
FDP52,3660.06919424,OUT013
FDU58,3080.62317338,OUT017
FDL02,1689.43266062,OUT045
FDG28,3861.45143332,OUT013
FDA19,2218.04960911,OUT035
FDW46,2609.9019349,OUT027
NCD43,1781.21556223,OUT049
DRG39,947.837214579,OUT013
NCF55,778.730289881,OUT049
FDJ07,1923.54125377,OUT046
FDE08,2383.52112746,OUT046
FDP56,-958.136779712,OUT019
FDT45,891.351706586,OUT045
FDF17,2795.72480599,OUT018
FDX44,1465.02686214,OUT046
FDM28,4257.69640766,OUT027
FDI36,3238.21060098,OUT049
FDS07,1796.95075063,OUT045
FDD36,1857.83118984,OUT045
FDW11,1059.14126175,OUT046
FDN40,2549.34804969,OUT049
NCQ18,1662.29681585,OUT049
NCQ54,2715.54553134,OUT017
NCS42,1426.90524554,OUT045
DRH39,-635.372604295,OUT010
FDC09,3175.98693893,OUT027
FDT08,525.364378828,OUT010
FDC08,3679.67888505,OUT035
FDT20,824.044422376,OUT017
FDS35,1241.11110512,OUT035
FDX58,2604.16295742,OUT018
FDW58,1723.96065961,OUT046
DRD27,1600.79151118,OUT046
FDH32,-263.849710003,OUT019
FDS26,4186.98211428,OUT035
FDQ31,1490.64308245,OUT046
FDP11,3148.02463289,OUT018
FDD58,1740.00450162,OUT017
FDM33,3327.20727256,OUT045
FDZ16,3173.38500007,OUT049
NCS29,2173.89684006,OUT010
NCM18,-854.216949595,OUT019
FDP11,3514.34793086,OUT049
NCC42,2333.51279818,OUT017
DRM23,2667.40351345,OUT046
NCN55,5105.05545401,OUT027
FDK46,4028.62792335,OUT013
FDR01,3148.23592312,OUT046
NCA05,2306.93057595,OUT045
NCP43,2880.46017742,OUT017
FDR12,865.077216072,OUT010
FDQ01,4004.67379125,OUT013
FDM13,2104.71780131,OUT046
FDQ19,3919.87002821,OUT017
FDK56,1016.58063819,OUT019
NCX06,984.707341884,OUT010
FDO56,3394.51017795,OUT027
FDU45,1817.66399728,OUT045
FDI16,-888.841600955,OUT019
FDL32,1853.12492206,OUT046
FDA07,2039.69635804,OUT046
FDA14,2279.41243567,OUT045
FDV46,3676.17106295,OUT027
NCO07,3447.55257149,OUT035
NCP41,1710.24448284,OUT046
FDY60,2052.54228695,OUT018
FDN38,4015.37938909,OUT017
FDO15,1323.50833426,OUT046
FDT60,2008.26773083,OUT013
FDA55,3670.36158119,OUT035
FDE02,-340.76970029,OUT010
DRJ39,3520.54532839,OUT049
FDV34,1467.99675858,OUT035
FDS20,4321.09353491,OUT027
FDF02,3099.3331087,OUT027
FDW40,2413.82850051,OUT017
NCB43,2882.88161323,OUT046
FDR58,1618.1702446,OUT017
DRJ59,887.449834926,OUT035
NCD30,1709.32638694,OUT017
FDE14,1763.14937267,OUT017
FDC28,1502.34270948,OUT018
FDU16,1185.78522656,OUT018
NCD19,1122.47525299,OUT035
FDU21,725.396599493,OUT046
FDV59,4811.56059314,OUT027
FDU03,2836.14683795,OUT045
FDC33,1279.95541969,OUT010
NCR42,802.317633308,OUT035
DRH59,1397.18337866,OUT035
NCM31,2388.9727668,OUT035
FDS50,3599.7470398,OUT035
FDP39,932.830045886,OUT046
FDQ55,1985.16817731,OUT013
FDV36,162.959742781,OUT019
FDI05,2746.03127403,OUT027
FDS45,3227.26023786,OUT027
FDA39,692.36194382,OUT045
FDC37,-96.3893770004,OUT010
FDJ60,4093.17643672,OUT027
DRQ35,1958.74919802,OUT046
NCJ06,1912.32300729,OUT046
NCY42,2028.60610178,OUT018
DRM37,3147.5268269,OUT049
FDR14,835.775335398,OUT045
FDE51,951.076030966,OUT049
FDT33,2782.74648421,OUT017
FDR08,1874.86583834,OUT013
FDE36,752.838308498,OUT010
FDL22,-351.471639257,OUT019
FDR44,2178.99951872,OUT013
FDI56,-393.779344519,OUT019
FDE47,171.191030501,OUT010
FDV27,-336.455985891,OUT010
FDV10,924.338725136,OUT049
FDC40,1300.80570763,OUT045
NCX41,3305.34604692,OUT013
NCQ38,3129.76885496,OUT027
FDV12,3117.82600439,OUT027
FDE52,1620.84465474,OUT017
FDG20,4228.68243718,OUT027
FDV16,2127.59873684,OUT027
FDI32,1920.93275367,OUT017
FDJ32,1180.29737959,OUT049
FDN39,2449.81825577,OUT018
FDY34,2798.97571381,OUT017
FDC14,963.114807697,OUT035
FDA55,3634.11327441,OUT017
FDZ50,1011.53912239,OUT010
DRG13,2694.85419323,OUT049
FDP01,2505.76969093,OUT013
NCG54,2787.5317698,OUT017
FDM13,2059.62660995,OUT045
NCO18,4218.53806717,OUT027
NCW41,2501.13263211,OUT013
FDM52,3793.28641453,OUT027
NCF55,809.923099723,OUT035
FDT09,2160.20381973,OUT046
NCM19,1921.55471154,OUT035
FDW12,2115.42061284,OUT018
FDP15,2082.47974583,OUT019
FDK36,836.341029439,OUT045
FDZ25,2900.55073329,OUT035
NCW06,3104.17561237,OUT049
FDW60,2858.48749719,OUT046
DRC49,2326.20783009,OUT013
NCT17,3092.65599052,OUT035
NCN06,2292.90277276,OUT018
FDC45,2705.54647372,OUT013
DRJ47,821.13141608,OUT019
NCF06,3918.23354342,OUT045
FDE21,40.9820989468,OUT010
DRG27,764.234917748,OUT013
FDW40,2390.78244649,OUT049
NCO53,2832.02595651,OUT046
FDE23,967.933122878,OUT049
FDQ16,1772.38656944,OUT046
FDS26,3939.39001959,OUT045
FDZ13,-1009.74435446,OUT010
FDS14,2587.45168612,OUT049
FDC10,1902.1185731,OUT045
FDY16,3043.694235,OUT049
FDJ20,2193.93122934,OUT035
FDV43,931.451775243,OUT035
FDZ32,3205.80293186,OUT027
FDR23,2742.43317199,OUT046
FDN24,1071.56125349,OUT035
FDE34,4285.40929794,OUT027
FDU31,3484.06786147,OUT013
FDW33,1477.52273448,OUT018
FDU26,1941.96617473,OUT046
FDE20,4160.82260667,OUT027
NCW05,1817.07629011,OUT035
FDB22,2147.34066697,OUT018
FDO56,1925.80615673,OUT046
FDA19,3512.95810248,OUT027
DRI39,894.234915197,OUT045
FDH52,835.79174715,OUT018
FDZ50,3049.53283871,OUT035
NCN42,2473.19013293,OUT035
FDB53,2375.77618641,OUT013
DRG11,1851.01021829,OUT017
DRK11,3785.11926258,OUT027
FDQ60,2103.14724837,OUT017
FDT36,751.95524375,OUT017
DRG25,2634.01496082,OUT018
DRJ23,2959.26084266,OUT046
FDG05,2683.05021294,OUT035
NCK06,1683.47092943,OUT018
FDU52,2554.75910791,OUT017
FDW07,1215.23954728,OUT018
NCM17,734.753934926,OUT045
FDA22,2594.00687563,OUT045
NCA41,2753.65473191,OUT018
FDF38,974.224843635,OUT035
FDH52,1125.62075368,OUT046
FDY58,1662.91289753,OUT019
FDZ16,3005.89478137,OUT045
NCM18,1142.15599698,OUT017
FDA22,2362.56216401,OUT018
NCJ43,2902.06101925,OUT035
FDI34,5037.79023038,OUT027
FDG56,1099.77115332,OUT046
FDS34,1904.69423635,OUT046
DRC01,1083.01045662,OUT035
FDQ04,884.559749342,OUT035
FDK04,1169.64405285,OUT035
FDT51,1952.86439849,OUT049
FDV26,3205.83243659,OUT017
FDS04,2373.15620241,OUT049
FDW43,3328.57473838,OUT018
FDQ28,607.736306032,OUT010
NCK06,2049.21647171,OUT017
FDS23,1803.32029697,OUT018
FDZ36,1117.78976637,OUT019
FDE56,827.641931854,OUT018
FDW10,4179.56086202,OUT027
NCN14,2810.62749104,OUT045
NCQ18,1505.17926791,OUT045
FDW08,1841.03137416,OUT017
FDU43,3849.20256122,OUT035
FDR33,-90.8040827245,OUT010
FDM24,551.266650845,OUT010
NCZ05,1656.08112987,OUT046
NCV41,1957.15973311,OUT035
FDV11,2509.45432932,OUT018
NCY05,826.618945403,OUT035
FDV44,2740.89075083,OUT018
FDW32,1543.98143423,OUT049
NCU18,3679.66259345,OUT027
NCC43,4002.97803701,OUT035
FDW19,1891.31322871,OUT013
FDN31,3142.07751547,OUT035
FDI48,892.965755351,OUT045
FDS24,1633.53352059,OUT017
FDF46,1973.03716979,OUT049
DRG23,2483.30389835,OUT017
FDG14,2178.60759903,OUT018
NCY30,2902.76869158,OUT049
FDO28,1708.35264801,OUT018
DRD24,2401.36706966,OUT035
FDI33,1607.17824367,OUT049
FDN32,2921.04766845,OUT046
FDR16,3285.96903338,OUT045
FDF26,2480.76938718,OUT046
NCN29,608.188972556,OUT018
FDE20,2658.56248446,OUT045
FDA46,2992.30382609,OUT046
FDU28,2915.86125492,OUT045
FDQ48,1623.2523173,OUT045
FDV36,2094.24865356,OUT013
FDR14,644.26751952,OUT018
FDP23,3484.66031234,OUT017
FDP56,963.072114348,OUT013
FDK48,-572.380534686,OUT010
FDR48,2395.95248413,OUT046
NCY29,1080.23256172,OUT049
FDM22,733.224758053,OUT018
DRJ01,2570.88821028,OUT013
FDZ43,3763.34316503,OUT045
FDV03,2594.68273593,OUT035
FDX11,4306.61715127,OUT027
NCA41,4440.42939929,OUT027
FDE38,2746.67486394,OUT017
FDI27,616.971192234,OUT018
FDN32,2928.58574745,OUT013
NCN43,2050.19737605,OUT017
FDB47,4658.23874569,OUT027
FDV03,2565.83881175,OUT017
NCN30,1540.32230046,OUT045
NCV54,56.7035153363,OUT010
FDV07,1839.1749029,OUT013
FDP07,3191.35109949,OUT049
FDK48,994.138648565,OUT018
FDM15,581.920001473,OUT019
FDY19,3338.73602909,OUT027
FDK46,4009.23017375,OUT046
FDY11,1133.35975146,OUT045
FDH09,933.582870247,OUT046
FDO08,4084.57644936,OUT027
FDU14,3917.1137933,OUT013
FDD22,3252.44301831,OUT027
FDM27,2603.62314333,OUT017
FDL02,3190.54900698,OUT027
NCA17,2458.21324964,OUT035
FDE38,749.557796508,OUT019
NCG07,3034.32898485,OUT049
DRC27,3837.11042069,OUT013
FDA27,4134.54475319,OUT035
FDW40,2233.66935992,OUT045
DRI11,1894.26288777,OUT013
FDN50,1611.23311386,OUT046
FDR12,2743.82380462,OUT046
FDT34,3105.22228015,OUT027
FDW11,1220.1470402,OUT035
NCO30,4295.28464792,OUT027
FDZ34,3139.58309228,OUT017
FDU45,1984.57118472,OUT017
NCD42,841.303345728,OUT035
FDX25,2777.90986393,OUT045
NCR29,968.623966826,OUT046
FDX43,801.760067155,OUT019
FDB04,-390.881858509,OUT010
FDR49,2251.77275394,OUT027
FDS39,2011.52739867,OUT018
FDW58,1683.96812268,OUT045
FDG22,-1092.23135146,OUT019
FDG31,1200.30901499,OUT017
NCV53,5116.76737285,OUT027
DRJ37,2509.74017812,OUT035
FDV07,1948.19896872,OUT035
FDW52,2405.34506381,OUT018
FDT15,2885.27495089,OUT045
FDD02,1659.02964029,OUT018
FDM16,1449.07056947,OUT035
NCE55,2712.24801859,OUT046
FDB57,3238.9168385,OUT018
FDQ04,831.835243284,OUT013
FDQ47,-1214.47578171,OUT019
FDY14,2202.57013134,OUT019
DRK37,3040.16259004,OUT017
FDO25,3353.65388993,OUT017
FDL57,4047.91528163,OUT046
NCK29,1678.77048406,OUT018
FDK46,5449.39014756,OUT027
NCB43,986.660611159,OUT010
DRE01,5107.94322343,OUT027
FDC46,2621.46609497,OUT018
FDQ23,1661.02976036,OUT045
FDX38,1046.56813099,OUT049
FDG60,3395.63509178,OUT018
FDW55,3981.62321737,OUT017
FDP39,938.900961151,OUT013
FDB20,1070.42806408,OUT018
FDV21,2092.86117477,OUT017
FDZ02,1683.25638445,OUT013
FDP19,3463.49193282,OUT027
FDA38,3910.18973413,OUT035
FDH22,1958.12307676,OUT045
DRM11,3954.11001746,OUT045
FDO12,4474.45751273,OUT027
FDT14,2065.81131127,OUT049
FDW34,1905.84564953,OUT010
FDG04,4396.22688078,OUT027
FDW59,1169.59555957,OUT018
FDR33,1526.75389453,OUT018
FDP32,2109.89241443,OUT013
FDL13,5078.86624062,OUT027
FDD22,1871.27456666,OUT013
FDV40,2651.86698425,OUT027
NCD55,755.939641988,OUT046
FDQ20,-1079.91971195,OUT010
FDD28,964.002238395,OUT045
FDC39,3166.1072717,OUT045
NCR17,1987.88110013,OUT049
DRO35,1604.71808807,OUT018
FDF40,4011.85743592,OUT049
FDR31,2086.73186737,OUT018
NCQ41,3129.82549888,OUT017
FDP38,907.995795294,OUT046
NCU54,4652.45159181,OUT027
FDG22,460.381195301,OUT018
DRK59,3645.00291466,OUT013
FDC37,1741.16539867,OUT046
NCO42,2343.76013291,OUT013
NCT42,2477.24524307,OUT017
FDX27,1732.24655355,OUT035
FDV40,1010.72264451,OUT018
FDT45,2398.29230275,OUT027
FDS47,-441.931270475,OUT019
FDR45,3845.9856492,OUT035
FDB03,3658.38115173,OUT045
FDO49,1130.84959193,OUT035
FDU60,4107.25451299,OUT027
FDB26,717.349012984,OUT018
FDB46,3460.664127,OUT017
FDQ37,1176.1838837,OUT019
FDN03,4022.30184456,OUT017
NCX30,3768.5121699,OUT045
FDK32,618.152882002,OUT019
DRM47,3028.58188507,OUT013
NCO02,1121.73846925,OUT046
FDP04,1167.03183341,OUT013
NCO43,1738.61434813,OUT049
FDD59,1442.41749358,OUT013
FDQ10,2817.0340207,OUT017
FDW45,2505.90072498,OUT035
NCK30,4021.97167052,OUT049
FDU31,3137.84025243,OUT018
NCQ17,527.440121909,OUT019
FDN01,2863.71516515,OUT017
FDZ19,2848.70383091,OUT049
DRG37,2558.76055566,OUT017
FDE32,663.536864608,OUT045
FDO34,2759.70058727,OUT049
FDM04,-898.393388131,OUT019
FDZ25,2844.17285514,OUT049
FDU08,1745.86275332,OUT049
NCW30,3924.46192329,OUT045
NCM18,1067.95699958,OUT013
FDS22,981.267587478,OUT035
NCH18,3873.14290788,OUT017
FDC23,2855.70835047,OUT013
FDY46,2963.39319177,OUT013
NCU06,3525.99779557,OUT046
FDX57,1600.87355029,OUT045
FDX36,4936.47884355,OUT027
FDL16,758.252850451,OUT045
FDT16,2196.85327839,OUT010
FDN16,1456.47364477,OUT018
FDC03,3102.92782336,OUT046
DRF60,3713.81836183,OUT013
FDS27,4539.81468907,OUT027
FDP33,2046.86307834,OUT010
FDJ36,1407.42379264,OUT018
NCR42,653.300402357,OUT013
FDV14,1545.0973401,OUT017
NCP42,3186.40812715,OUT035
FDB50,2726.61988738,OUT027
NCC30,4191.93189929,OUT027
FDA23,1404.53481309,OUT018
FDW16,1659.56033049,OUT017
FDQ52,1924.5891262,OUT010
FDB58,2448.11348938,OUT049
NCP29,1182.49459478,OUT049
NCM05,3988.85206557,OUT045
FDO25,3306.20914085,OUT013
NCM54,2021.66910483,OUT046
NCL54,2693.58564409,OUT046
FDL39,1007.86386159,OUT010
FDF53,2598.39565758,OUT018
NCQ42,2176.80218628,OUT035
FDF58,1142.93866264,OUT013
FDZ04,1259.26829879,OUT035
FDE26,402.070028253,OUT019
FDS60,2930.30320908,OUT017
FDV58,3168.49700722,OUT017
FDM04,909.958359716,OUT045
FDE08,2479.35051478,OUT035
NCB43,2990.43541404,OUT049
FDU11,59.8652006244,OUT010
FDF22,1448.46403632,OUT019
FDE24,2283.68446929,OUT013
DRJ49,2091.8689672,OUT046
NCQ53,3780.88820917,OUT035
NCL41,701.949456376,OUT013
FDR22,1893.57021318,OUT013
FDH04,1728.05738667,OUT035
DRH15,706.068787261,OUT045
FDY40,1027.83575114,OUT049
NCI17,1704.87852996,OUT035
NCC18,2742.30238776,OUT013
FDY28,4736.15519763,OUT027
FDB45,3141.84342926,OUT027
NCL30,1751.35564813,OUT018
FDM10,3408.57565258,OUT017
FDH22,3460.38283224,OUT027
NCZ53,3062.37180186,OUT017
NCI18,3480.79459664,OUT013
FDH14,3739.12103618,OUT027
FDR36,2256.04974734,OUT027
FDW01,2346.87991573,OUT045
FDK02,3347.59321278,OUT027
FDJ02,2125.02587893,OUT018
FDU55,4064.73134765,OUT013
NCV18,2801.70545096,OUT027
FDH14,1995.89280045,OUT018
FDZ37,1470.80699488,OUT045
FDX49,3740.90411935,OUT049
NCD43,1694.35863116,OUT046
FDZ07,1137.6264358,OUT013
FDK43,2189.15047195,OUT035
FDR32,3327.58872916,OUT018
FDT39,2508.03989789,OUT013
NCV54,2025.03392607,OUT017
FDF38,567.8523762,OUT018
FDV60,3104.16795863,OUT046
FDH44,3789.49995626,OUT027
FDS21,1115.82021863,OUT046
NCL41,606.369831014,OUT045
FDM46,1627.42602344,OUT017
FDU27,843.22302294,OUT045
NCJ54,3688.57843561,OUT017
DRG51,2347.39273247,OUT018
NCA29,811.632043584,OUT019
FDR47,2970.96989393,OUT045
NCL19,3675.91946653,OUT027
DRG01,1368.55784164,OUT049
FDG10,1075.36904578,OUT046
NCV05,2509.07197496,OUT049
NCH18,1891.81802883,OUT019
FDV14,1182.33223628,OUT018
DRJ23,3103.97209173,OUT035
DRJ11,2899.85959465,OUT046
FDZ03,3051.00051877,OUT017
FDI27,-986.861046583,OUT010
FDJ14,1154.61885678,OUT018
FDU32,2062.34057928,OUT017
FDD47,4141.11092595,OUT027
DRF36,3111.91517205,OUT035
FDM21,3982.16717345,OUT046
FDV10,575.792714882,OUT018
FDH60,2814.15571188,OUT018
FDX47,656.051968876,OUT010
FDT19,878.314224325,OUT019
FDO11,3871.49405468,OUT045
FDH24,3938.7148989,OUT027
FDL02,1517.22659461,OUT018
FDB02,2925.19477363,OUT049
FDA43,3055.36345847,OUT046
FDG52,787.963839485,OUT045
DRC12,2987.91809241,OUT013
FDY37,2052.14801318,OUT018
NCU18,2170.03026227,OUT045
FDU09,1177.52864709,OUT035
DRJ25,2266.3846659,OUT027
DRE12,1548.23345111,OUT018
DRL47,2097.20362581,OUT017
DRK01,1556.51952809,OUT046
FDC22,1131.53418851,OUT019
FDG44,973.834325712,OUT013
FDW04,2279.47138104,OUT035
FDK09,3632.1337357,OUT049
NCN43,2101.1660234,OUT035
FDG04,3059.32712042,OUT049
FDH32,-318.949552291,OUT010
DRI47,2409.42903707,OUT017
DRE15,1303.94618902,OUT013
FDY11,1363.1346207,OUT035
FDO60,929.979648224,OUT049
FDQ20,519.013575015,OUT018
FDO57,3962.15015168,OUT027
FDT14,78.1343630766,OUT019
FDA57,868.577276478,OUT049
DRN35,768.860569244,OUT017
FDJ03,941.547214834,OUT046
FDX28,1745.35394994,OUT017
DRE25,1424.36093914,OUT045
FDR09,4007.26720889,OUT046
FDB23,3713.94070665,OUT035
FDO08,2571.93215846,OUT045
FDQ23,1775.17364044,OUT049
FDW04,2173.41525658,OUT013
DRK13,1166.6933774,OUT010
NCL17,3661.57532763,OUT027
FDY21,3152.92836452,OUT035
FDJ38,4427.28479549,OUT027
FDA37,215.298389811,OUT019
FDV43,853.54386932,OUT013
FDL36,1511.27318392,OUT046
FDD53,712.417209018,OUT045
FDZ19,883.328389101,OUT010
FDV21,1932.03406233,OUT045
NCL54,2433.43861578,OUT018
DRI47,3714.88714106,OUT027
DRG03,2547.98913407,OUT049
FDG21,2432.53250277,OUT013
FDW03,1502.60417949,OUT018
NCI55,1938.49908415,OUT046
DRC36,923.009055844,OUT019
FDH22,2147.13430461,OUT017
FDV20,2033.74637352,OUT045
NCU41,4419.04614296,OUT027
FDN46,3147.7838426,OUT027
FDK50,2511.88527792,OUT045
NCA05,3757.78010301,OUT027
DRH01,2429.56215123,OUT018
FDT08,2116.54689959,OUT018
FDM08,3263.11462388,OUT018
FDZ07,1231.82499655,OUT035
FDS22,988.038765369,OUT017
FDV35,3886.02778363,OUT027
FDI28,-542.277699141,OUT010
FDW58,3199.95603362,OUT027
FDT52,3779.63436133,OUT045
FDY34,2647.47270236,OUT046
FDR10,2552.85387724,OUT046
FDK57,2044.66783078,OUT017
FDR02,3219.49858938,OUT027
FDX49,3655.57049321,OUT046
FDQ20,768.82984332,OUT046
DRK23,3809.03873252,OUT045
NCW06,2969.93445339,OUT046
FDR31,2479.12029186,OUT017
NCE43,2660.33202763,OUT013
DRO59,2699.98854872,OUT027
FDN09,3895.5716769,OUT049
FDR11,2561.2057045,OUT046
FDO57,2581.57791255,OUT013
NCX18,3164.80778803,OUT017
FDB05,3580.82062553,OUT018
FDQ08,844.917791579,OUT018
NCG43,1663.36792679,OUT035
FDJ56,1672.19925043,OUT013
FDA13,-1192.20511416,OUT010
FDO56,2034.29140298,OUT017
FDB37,3496.2997784,OUT018
FDZ02,1379.9656339,OUT018
FDQ24,3856.5307151,OUT046
FDM16,1347.45337553,OUT013
